"Data Source","World Development Indicators",

"Last Updated Date","2023-09-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Late-demographic dividend","LTE","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.24719","4.50558","4.16993","4.16064","4.25295","4.22955","4.06542","3.51855","2.93508","2.75425","2.40644","2.02786","1.74754","1.6058","1.45436","1.24188","1.07941","1.0339","0.95378","0.94309","","","","","",
"Luxembourg","LUX","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","15.98459","15.23075","15.7205","4.14804","4.44784","4.7396","4.60566","","","11.40978","5.95688","6.24671","6.87474","","8.32159","11.52147","9.69412","","","","","","","","","","","3.27067","3.71557","3.86581","3.89213","4.03744","4.03722","4.03815","4.3493","4.19984","4.11451","","4.15779","3.76649","3.45227","3.37305","3.33286","3.24332","3.41015","3.54587","","","","","",
"Latvia","LVA","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.73753","","","","","","","","","5.73129","5.20414","4.6556","3.93866","3.62226","3.43673","3.17563","2.76719","2.50108","2.44432","","","","","",
"Macao SAR, China","MAC","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.76013","","17.34791","","","","","","","14.5864","16.63704","17.69047","17.27146","15.93387","15.22622","14.2162","13.52083","13.46714","13.12363","12.18208","11.7942","10.72104","9.5911","8.64109","6.8323","5.36038","4.72462","4.57838","3.99417","","","","",
"St. Martin (French part)","MAF","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","21.52761","21.30744","21.66426","","22.28441","22.97262","22.16633","22.2404","22.80095","22.4635","22.8802","24.40849","23.79084","23.70864","20.49467","18.10585","16.47812","14.57057","12.50943","10.74596","7.36009","8.12552","7.68694","7.62394","7.69413","7.72932","8.04073","18.36927","17.83049","17.24177","16.91062","16.97027","17.98317","18.45058","17.87702","16.61108","15.40878","14.37733","14.19789","13.41541","13.22256","13.92221","12.75191","12.36688","","14.26618","13.79619","12.97601","","","","",
"Monaco","MCO","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","3.865","","","0","","","","1.69915","4.75719","1.76678","1.75968","","","",
"Moldova","MDA","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.59724","3.72801","3.67091","3.61841","3.80522","4.76002","6.55639","4.45405","3.74862","3.34734","3.02839","2.49863","2.43238","2.31845","1.96792","1.83923","1.66782","1.69304","1.36077","","","","",
"Madagascar","MDG","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","21.51765","","","","","","","","","","","","","","","","","31.73122","30.79047","","","","","30.47688","29.25551","","","29.95887","33.21768","32.60667","32.365","32.02655","","","","","","","","","","","","","","","24.98175","","","","",
"Maldives","MDV","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.31794","","24.88184","24.00778","22.38298","21.06474","","18.05529","14.55255","12.34435","10.88323","11.38227","3.44936","8.24752","7.75851","6.66684","5.46316","4.4655","3.59779","2.67468","1.57525","","","","","",
"Middle East & North Africa","MEA","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","22.01049","","","","","","21.60775","","","","","","","","16.65532","15.22172","14.27715","13.49506","14.65518","11.62266","11.38981","10.89609","10.91423","10.83429","10.84566","10.64698","10.03564","9.17045","8.3857","7.72899","7.3516","6.95505","6.97827","6.81772","6.78821","6.49221","6.24346","5.69959","5.20945","4.6587","4.30241","4.06004","4.06996","3.78542","3.27965","2.77142","2.25995","","","","","",
"Marshall Islands","MHL","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.506","","","","","","","","","0","","","","9.77416","9.8854","","","","","","",
"Middle income","MIC","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.84789","1.85061","1.4012","1.36421","1.32525","1.01942","1.20499","1.21744","1.09572","1.07025","0.87416","0.94419","0.73132","","1.17545","1.0287","1.13899","0.83803","","1.47818","","","","","",
"Mali","MLI","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","25.11205","25.62676","22.75355","16.38267","","","19.00029","","","","","","","","","","","","","","","","","","","","","","14.27459","","","8E-05","11.45526","16.97212","13.25517","9.98417","10.88566","","7.8567","6.9268","6.92675","7.28545","7.91816","7.90753","11.56347","","7.36812","7.08447","","","","",
"Malta","MLT","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","20.72412","19.6491","17.7289","16.05514","12.50907","10.95059","12.95078","12.59446","13.07654","12.9931","13.13855","10.9109","10.10299","9.07112","8.13589","9.65508","10.19492","10.40641","10.00381","10.17398","10.10868","7.2812","7.03336","8.29045","6.94987","6.43268","6.82422","","","","","","","","","","","","","","0.80997","0.7171","0.69753","0.91392","0.85283","0.91353","0.85672","","","","","",
"Myanmar","MMR","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","27.7255","","17.94265","28.37509","","","","22.30082","","","","","","","","","","","","","","","","","","","","","","8.49382","6.47364","8.62521","8.41816","9.87588","9.48992","9.38113","9.10876","9.22008","9.23609","9.28007","","","","2.80072","","","10.40747","8.75126","","","","",
"Middle East & North Africa (excluding high income)","MNA","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.21862","","0.51306","1.10222","1.87102","0.77059","","","0.86123","1.09223","","","1.49528","2.14159","2.17605","2.27805","","","","",
"Mongolia","MNG","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","4.79385","","","4.06396","","","","","","","","","","","","3.15492","5.94935","5.0958","5.16635","4.75672","4.35407","5.08633","5.51401","12.83372","7.56756","6.27416","4.77081","4.76758","3.61424","12.19339","18.00588","16.932","15.61945","11.66239","5.11223","2.97965","2.96468","2.40613","1.78517","","","","",
"Northern Mariana Islands","MNP","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","22.06032","","","","","","54.20618","","55.42073","61.8442","40.10814","","39.63908","40.37559","32.06718","31.98124","30.45369","29.05989","28.89481","29.39625","28.72853","29.24907","29.93264","","","24.28464","24.72383","25.16031","25.14829","32.87372","","25.16663","24.40963","22.66169","22.14951","21.83263","20.84072","20.17142","19.1588","17.92772","17.58648","16.43708","15.75503","16.45715","16.63962","16.58509","","","","",
"Mauritania","MRT","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","27.04744","","","","","","","","","29.85309","24.65366","23.80486","","25.27597","26.57919","26.5793","22.20519","22.02132","19.9467","19.34216","20.64313","18.26191","19.92389","19.92409","25.14825","26.52569","25.42782","","23.93836","22.67813","","18.55947","19.48651","20.33938","","","","",
"Mauritius","MUS","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","20.48142","21.28657","22.15895","23.23391","22.45072","18.18672","18.98162","16.52648","14.36105","","12.85437","9.03163","8.32404","8.20459","13.5262","11.54652","9.83694","9.74414","13.06267","16.40872","","11.81746","","","","","7.34071","7.99991","8.76535","8.57739","6.97188","6.82477","7.49846","6.9803","6.63003","5.92658","6.32488","6.03195","6.0452","5.93101","9.06595","5.81134","5.4691","5.42048","5.33299","4.30481","2.8268","","","","",
"Malawi","MWI","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.46243","","","22.32479","","21.58687","20.15057","20.95473","24.80246","24.10899","23.35579","","","","18.97745","19.65906","19.1885","19.3956","19.68946","19.31977","","","","",
"Malaysia","MYS","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","0.62728","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.16137","0.02342","0.26686","0.26574","0.00499","0","0","0.39912","0.3755","0.1133","0.21699","0.3577","0.09503","0.17006","0.33321","0.4092","0.39473","0.24554","0.24776","0.24278","","","","","",
"North America","NAC","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24.86118","24.86111","0","27.55386","0","26.42513","25.64594","24.6595","23.26562","22.33197","20.52094","18.31145","17.3321","16.07528","15.8528","16.74541","16.72324","17.54134","17.89269","18.22819","18.16745","18.00903","","17.26401","17.07569","","","","15.57541","15.69615","","","","",
"New Caledonia","NCL","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","9.65686","10.83695","","","9.83983","9.72295","","","11.35566","","","","","3.62629","","","8.97771","10.22654","11.42022","17.49933","","","","","11.64395","11.48434","10.1707","14.0333","9.35608","7.97806","6.26522","5.32288","8.33687","9.54636","11.35325","8.94828","7.22816","6.38147","5.35603","6.01481","6.86342","8.28328","8.36723","8.09818","7.85694","","","","","",
"Nigeria","NGA","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.57582","30.57581","","","","30.57581","30.57581","30.57581","16.23158","16.23158","16.23159","16.23159","","","","","","","","","","","","",
"Nicaragua","NIC","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","19.87451","19.29869","19.21162","19.83806","20.06137","19.09567","19.7488","19.96829","20.11498","","21.37168","","21.22673","21.92652","19.81333","18.0363","16.81726","15.84753","15.92647","15.33767","15.12367","15.66913","14.45286","15.88567","16.71014","16.71373","15.78197","","","13.96027","11.89749","11.41613","11.75742","","12.1771","12.08183","21.78604","21.65412","20.73509","","20.57256","","","","","","","","","","","","",
"Netherlands","NLD","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","8.47757","8.06605","7.63911","7.58393","7.42361","7.46491","7.50537","7.41456","7.27005","7.34434","7.6213","8.22093","8.4094","8.31507","8.03649","7.20455","6.96173","7.01954","6.97795","6.90494","6.96446","3.29546","3.43216","7.49573","7.2846","7.21519","7.23176","","7.42406","7.42432","6.95454","7.13808","8.08639","8.12018","8.08152","7.97838","7.80097","7.61997","7.38735","7.30903","6.96729","6.93901","","","6.10835","5.77153","5.35545","","","","","",
"Norway","NOR","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","5.69876","5.02903","","","","0.76949","0.74989","0.71974","0.60636","90.08517","0.79603","0.81387","","0.23065","0.28706","0.25106","0.25985","0.28528","0.25898","0.22634","0.21006","0.18767","0.16718","0.17167","0.14838","0.16212","0.16908","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Nepal","NPL","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.70005","","","","","","","","","","","36.43361","39.6084","","","22.80838","22.8084","","","","","","","30.80863","28.65114","","28.16658","27.27237","27.71623","28.52365","","27.96354","","","",
"Nauru","NRU","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.25911","","","","","14.41718","","2.02788","","1.38274","","","","","","",
"New Zealand","NZL","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","5.90843","6.02024","6.06191","6.00408","5.5872","6.2854","5.0501","5.00866","4.60568","4.35343","4.26898","4.23331","4.66365","4.61452","4.45058","4.27283","4.0612","3.90777","3.68117","3.53163","4.07417","3.4985","3.34997","","","","","","","","","","","","","","","","","","","","","0.2556","0.20738","0.2802","0.35882","0.38595","","","","","",
"OECD members","OED","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oman","OMN","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","28.45848","27.21167","23.34066","26.50565","","21.91771","19.77322","","15.92252","15.51989","16.57445","13.29087","15.85567","11.6773","12.73624","15.31827","15.9815","15.6599","16.06987","15.49447","13.11092","10.89402","9.98182","9.58867","9.81039","9.89104","9.36725","9.12031","8.37612","7.78125","7.41664","","","","","","2.87117","","4.12713","4.87025","5.50255","2.4926","2.94514","2.29776","1.85182","0.66835","","","","",
"Other small states","OSS","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","0","1E-05","","0","1E-05","0","0","0","0","26.3896","26.3896","26.38961","26.3896","","","","",
"Panama","PAN","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","25.27077","24.23661","24.36864","23.81739","","22.52404","22.18686","","18.11999","17.03976","15.89822","15.35591","15.55711","15.63588","15.98875","15.23189","15.53973","14.87764","14.88809","14.09085","13.45703","","","","","","","","","10.3931","9.79026","9.66249","9.37571","","9.37541","8.82456","8.399","8.91195","9.46357","10.84455","8.76279","9.31708","8.72262","8.65902","8.44254","8.93796","","8.56269","","","","","",
"Peru","PER","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","26.66945","","","25.44704","","","","","","","23.03147","18.97001","20.61892","","","18.9776","","","20.11207","","","","","18.38723","","24.89157","24.885","24.62598","17.35497","17.04865","16.16286","15.15745","14.60631","13.04984","13.04986","12.37776","12.2169","12.58138","11.87728","11.68144","10.62931","9.88329","9.61218","8.86713","8.00746","6.9866","6.3776","6.06553","5.62746","","","","",
"Philippines","PHL","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","10.94484","","","11.38349","","15.41922","14.31355","14.70536","14.1007","9.88618","9.73767","10.23192","9.82549","9.82548","9.8196","","10.64","10.93268","10.98","","10.98","","15.03356","17.09124","","17.49676","16.89176","16.49231","16.25485","16.33082","16.41497","16.34355","16.56684","16.38878","","","","","14.1448","14.64906","13.74949","9.81991","","","","","",
"Palau","PLW","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.30079","","","","","","","","",
"Papua New Guinea","PNG","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.21569","","","","","","",
"Poland","POL","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.06561","1.90094","1.72532","1.57423","1.459","1.44616","1.41736","1.39853","1.43717","1.48223","1.36255","1.36371","1.36924","1.30616","1.26223","1.21427","","","0.94142","","","","","",
"Pre-demographic dividend","PRE","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.09331","3.06723","2.87678","3.4823","4.58569","3.18582","3.2235","","","","","","",
"Korea, Dem. People's Rep.","PRK","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.60825","","","","","","","","","","","","","",
"Portugal","PRT","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","23.26534","24.34345","","22.83875","22.39147","20.86757","","20.71777","20.09164","","","16.96399","18.8543","18.75502","18.7031","","","16.54514","17.3436","14.94196","13.64114","18.31181","13.93193","11.8315","","","13.15811","14.73349","12.94425","10.30328","10.14362","10.92151","10.8521","10.62555","9.13904","8.68669","7.99382","7.38676","7.01654","6.83473","8.62801","8.92546","8.8265","8.47667","8.08109","","","","","",
"Paraguay","PRY","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","16.03898","","14.77107","14.4172","","13.26327","13.14185","12.81865","12.64012","12.40758","12.02406","11.78778","12.15861","12.14492","11.86288","11.09421","10.20413","9.30742","8.5907","7.93482","7.43019","7.19365","7.37039","7.71257","18.03592","19.4251","18.36919","","","18.47341","18.01255","17.55164","18.20807","15.90707","15.3759","14.661","14.10772","14.07568","13.98123","13.8387","13.68441","12.87399","15.79579","","","","13.94173","","","","","","",
"West Bank and Gaza","PSE","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.76764","3.23137","4.09998","3.30616","2.62898","1.54134","4.2171","2.32179","2.19236","2.12921","1.42711","1.46699","2.07794","1.87104","1.84615","1.94655","2.01363","1.43124","1.69382","1.54225","","","","",
"Pacific island small states","PSS","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","25.14476","25.60676","25.75331","25.80422","","27.35126","26.72762","20.32227","18.10884","16.67252","15.54625","14.87829","13.85146","13.30735","12.50296","11.40614","10.71008","10.04034","9.62014","8.90912","8.5776","7.74623","6.94674","6.27691","","","","2.03966","4.31225","2.62171","3.72849","3.46432","4.47851","3.01143","2.9661","3.3894","3.16629","","2.59318","4.83978","1.98979","1.89994","2.63387","2.45288","2.78544","2.25944","2.15069","2.53008","","","","",
"Romania","ROU","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.41635","4.94338","5.30782","6.07326","5.5685","5.21423","4.81506","4.65343","4.98766","4.59378","4.05432","3.68923","3.71023","3.71664","3.70796","","","3.24544","3.22388","3.43218","","","","","",
"Russian Federation","RUS","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","0","0","0","0.00669","0.00627","0.00681","3.23492","","","","","",
"Rwanda","RWA","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","6.85493","8.42133","8.63676","","8.79212","8.33804","","","","","","","","","","","","","","","","","","","","","18.34397","","","23.84703","25.0745","","","","","","","","","","","","","26.70773","26.34187","24.85824","","","","",
"South Asia","SAS","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Saudi Arabia","SAU","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","23.85668","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.70071","8.92265","8.92738","9.07851","10.61962","11.31433","10.59256","7.28875","3.92919","4.39658","","","","",
"Sudan","SDN","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.46169","","19.16729","19.07737","19.1134","19.04731","17.90049","","","","","",
"Senegal","SEN","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","24.47365","20.45128","19.37224","19.03023","18.21732","18.14134","19.42973","20.38747","11.03427","","12.63474","13.36556","14.75008","","14.5404","","14.04693","","12.24915","10.15084","11.33951","11.84007","11.83999","","","9.46109","18.0361","18.26615","15.93897","16.26533","15.81027","15.24853","14.18319","12.58854","10.54989","8.09428","10.60691","7.56827","11.30558","10.4256","","","","","",
"Singapore","SGP","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","10.66715","8.30567","8.43951","7.28444","7.68436","8.07945","8.65066","9.12521","8.76332","7.89695","7.65009","7.9515","10.27268","9.19945","10.50713","","","","","7.02587","","","","","2.22543","1.70229","","","","","","","","","","","","1.65327","1.77976","2.02986","","","","","","","0.53853","0.53014","","","","","",
"Solomon Islands","SLB","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.88455","23.61592","23.65797","","","","","","36.83656","36.9814","36.71284","36.67528","36.32514","36.45901","","","","",
"Sierra Leone","SLE","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","15.38011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.08699","8.72003","","12.39352","9.75764","8.61427","0.19047","","","","",
"El Salvador","SLV","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","19.69842","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.83654","","17.19049","17.19053","16.15864","16.53039","","16.17815","15.99401","19.42065","16.33063","16.30805","16.68412","16.51328","16.01488","16.469","16.03463","15.5062","14.46901","14.54293","13.19718","","","","",
"San Marino","SMR","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","2.267","","1.45792","","","0.68681","","","","","","","","","","","","","","","","0.64051","","","","0","","","","0.25429","0.31888","0.31706","0.38388","0.50826","","","","","","","","","","",
"Somalia","SOM","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","37.83598","47.46714","51.24046","52.30956","48.83657","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0.80016","0.76574","0.869","0.8052","1.81787","1.71249","1.51911","0.80947","0.87637","0.7992","0.88417","0.89069","","","","",
"Sub-Saharan Africa (excluding high income)","SSA","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.69852","","","","48.63917","","","","","","","",
"Sub-Saharan Africa","SSF","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","33.69147","28.39234","","","23.78013","23.80216","","24.09949","","","","","","","","","15.70112","","","14.88534","15.49733","15.74671","16.46974","","24.79218","24.81893","23.82432","21.80209","","","","14.90447","16.42106","","12.79458","","","","","",
"Suriname","SUR","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","24.23354","24.42346","","","","","","","26.81865","","23.11082","22.8437","21.7575","","","","","","","","","","","","","","","","21.25078","18.86693","19.31867","18.10528","17.90106","17.71178","18.37182","18.18272","17.1976","17.77223","18.58706","17.84294","17.19233","16.0393","","","","",
"Slovak Republic","SVK","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.24499","14.22733","15.10607","15.81681","15.47478","15.30177","15.58238","16.15837","16.70669","17.10989","16.98221","16.21641","15.94034","15.90244","16.15326","16.00475","15.82774","","","","","",
