"Data Source","World Development Indicators",

"Last Updated Date","2023-09-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Sint Maarten (Dutch part)","SXM","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.46162","","17.28197","","","","","","","","",
"Seychelles","SYC","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","15.69017","","","","","","","","","","","","","","12.39165","11.32075","11.55458","10.26411","","9.01556","8.62309","8.30545","8.17963","7.35175","6.88309","6.53365","6.85738","","","","","","","","4.21125","4.20488","3.4948","3.81225","4.03101","3.72617","","","","",
"Syrian Arab Republic","SYR","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","10.77961","","10.36684","8.64994","9.1848","9.5357","9.22665","8.67053","8.41052","7.9338","8.06753","8.55978","8.26015","7.98013","7.57229","7.17379","6.83417","6.34351","6.31407","5.87311","5.12053","5.06151","5.04525","4.93653","5.03398","4.73197","4.92575","5.12344","4.8873","4.83934","5.71654","5.22932","8.10144","7.18691","8.22863","5.50617","6.22946","6.45348","7.34046","7.59315","7.27753","7.36858","7.26114","","","","","","","","","",
"Turks and Caicos Islands","TCA","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.125","","6.93703","9.2891","0.90498","12.55729","12.95896","12.01923","12.24678","","","","9.21938","","","","","5.94796","4.52148","","","7.95756","","","","",
"Chad","TCD","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","24.65874","","26.53911","","","","","","","","","","","28.72653","","","","","","","","","20.70451","19.86064","19.014","19.9565","20.79962","19.7895","19.8298","","","","","","","","27.91723","","9.1706","","12.65872","14.53143","","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Togo","TGO","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","20.69329","26.75539","","","","","","28.38217","30.24529","31.80401","","31.09758","31.37804","30.42518","29.83727","33.96045","27.23544","27.33533","30.13741","30.64211","32.14709","","","32.11921","30.91655","27.22166","29.04477","","25.59338","","21.49799","19.09977","18.38084","17.40875","16.73466","16.0899","16.27345","15.23564","","","","","","","18.62074","18.62077","17.76754","17.40046","","","","",
"Thailand","THA","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","0","0","0","2.44223","2.64168","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.80572","2.80566","2.80568","1.37648","","","","","","","","","","","","","",
"Tajikistan","TJK","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.74948","0.94986","0.61836","0.50633","0.18704","0.38111","0.36353","0.29868","0.28723","","0.20464","0.14017","0.11596","0.09028","","","","","",
"Turkmenistan","TKM","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Timor-Leste","TLS","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.62812","21.22414","21.76863","21.35732","21.7224","22.05855","22.16756","21.41219","20.30779","19.614","18.11726","","","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","6.83696","7.35685","2.32261","","9.36866","8.76636","","","10.47988","","","","10.45166","18.69191","16.43928","19.39709","18.68219","","","","14.89485","","","15.52626","","","","","18.12126","18.58732","","7.69573","","","10.83343","9.01292","6.84305","","","","","","3.5655","6.24861","7.51258","1.05263","","","","","","","",
"South Asia (IDA & IBRD)","TSA","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","19.50947","19.89779","19.90107","18.78003","17.89712","17.51747","16.41648","16.4031","16.41998","16.42152","9.98144","7.77652","7.52891","5.22321","4.65185","4.78251","4.34787","4.09117","4.27854","4.14036","4.6727","4.85932","5.80671","","","7.90103","9.47454","","7.37824","9.13962","6.99834","7.24265","8.05579","7.87259","8.85768","","4.8543","9.96146","9.26874","9.19673","","","","","","","","","","","","",
"Tunisia","TUN","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","25.8237","","","","20.26841","","","23.05725","21.82525","21.06414","19.67309","18.45591","18.46772","17.34614","17.73854","17.79752","19.29695","19.14725","17.15267","18.28588","17.65804","17.15268","16.06526","16.7435","16.38712","15.95974","15.74624","","17.06767","16.6049","15.159","12.82172","12.60871","12.35378","12.14031","11.79144","9.48622","8.18999","7.29448","7.17672","6.49123","5.90104","5.8601","5.76583","5.43436","5.31228","5.92909","6.50072","","","","",
"Turkiye","TUR","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","21.29086","","","","","","","","","","","","","","","","","","","","7.30418","7.40456","","6.85212","","7.48666","4.63601","4.37245","4.73711","4.17181","3.41501","3.38393","3.05034","2.62328","2.83782","4.73708","5.10073","5.60506","5.92548","5.61974","4.77311","3.54313","3.54179","2.07032","","","","","",
"Tuvalu","TUV","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.25608","0.2849","","","","","","",
"Tanzania","TZA","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","0","0","0","0","0","0","40.72837","0","0","0","50.00331","31.58889","33.81407","33.50821","62.15906","27.39614","26.38985","25.87111","25.89992","26.01583","27.36186","28.90264","28.41691","29.94416","30.66256","30.14462","29.09122","28.49858","27.15144","27.0393","23.66492","23.0765","18.9013","15.58115","15.58396","14.3553","11.74847","","12.24731","","8.05873","","4.83814","5.54056","","","0","","","","","","",
"Uganda","UGA","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","28.15859","","27.47525","33.96566","","","","22.74196","","","","","","","","","","","","","","","","","","","","","","","23.80895","22.90192","16.68552","","14.45065","","","","","","","","","",
"Ukraine","UKR","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.70538","8.7761","8.79965","15.73933","11.56842","10.26636","9.45565","8.94405","8.29785","7.95981","7.41435","7.47582","7.31047","7.03438","7.0958","7.92695","8.43441","","","","",
"Upper middle income","UMC","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uruguay","URY","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","18.14789","","","","","","","16.41636","14.7624","14.30964","15.10747","15.33516","15.87092","19.06309","","","","","","","","12.67238","13.2799","15.31169","13.99909","13.53119","12.08734","10.87086","10.66572","9.55141","13.04803","9.28864","7.84793","7.55481","","","","","",
"United States","USA","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","5.96295","6.02897","","","6.5396","6.28186","","6.66108","6.40715","6.28326","6.808","","","","","","","","","7.10182","","","","","6.49249","6.3192","6.15881","6.19525","6.05834","5.88137","5.48341","6.47329","","","","","",
"Uzbekistan","UZB","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.17245","1.26353","1.11684","0.94129","1.05725","1.00421","0.95807","1.27401","1.0748","0.9262","0.46517","","","","","",
"St. Vincent and the Grenadines","VCT","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","18.42038","","24.69351","","","","","","","","12.23211","","","","","","11.64101","2.91578","8.43219","8.51108","7.55467","14.29175","","6.68527","5.98385","5.71612","4.88418","3.98308","5.693","4.91641","3.91759","3.90636","3.27991","3.72044","3.09648","","","","",
"Venezuela, RB","VEN","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.21547","12.97876","12.97772","12.5997","12.36242","12.08183","13.00057","11.95641","12.46498","12.02229","11.74362","11.13402","10.56088","9.40522","10.43398","8.6203","8.66306","8.73917","8.49589","","","","","",
"British Virgin Islands","VGB","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","10.87169","14.15441","20.88725","","","","","12.33333","13.00485","12.4031","","17.56549","","","","","14.49893","5.79399","14.74588","9.47735","12.49137","","7.8","8.01325","9.17843","","8.46926","7.47266","7.90926","8.19071","9.23261","7.72807","7.9374","5.77904","5.9322","","","","","",
"Virgin Islands (U.S.)","VIR","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.28704","2.29781","2.0572","1.76421","1.52096","","","","",
"Vanuatu","VUT","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","22.94518","","","","","","","","24.91996","","","","","","","","","","15.61648","15.62116","15.76236","15.77245","18.56124","18.54637","14.23043","","","","","","","","","","27.39562","","","","","","","",
"World","WLD","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Samoa","WSM","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.67617","","","","5.72565","6.05318","7.15562","7.80807","","","","","","8.52743","","8.45269","10.42018","10.30418","10.72102","","9.26052","8.74992","8.922","7.30866","9.42399","","","","",
"Kosovo","XKX","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.93733","","","","14.32066","14.34895","14.36693","","","15.05521","","10.66574","","10.38673","12.90682","","","10.25459","","","","","","",
"South Africa","ZAF","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","33.12897","","","","","","","","","","","","","","","","","","","","","17.12892","","","20.20886","20.39026","","","13.75797","","","","","","","","","","","","","","","","","7.22831","","7.10435","","","","","",
"Zambia","ZMB","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","0","0","13.46301","0","0","0","14.46118","14.29927","14.96346","15.36829","16.15248","15.03567","15.71733","16.14258","17.01622","0","17.17958","0","17.36757","0","0","0","0","0","16.32785","16.36256","0","0","16.15352","16.15844","16.50259","16.90433","17.28363","","19.59387","20.89746","20.77382","20.33962","","19.37225","19.52317","17.85961","16.35213","14.35051","","","","14.83186","","","","","",
"Zimbabwe","ZWE","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","11.37017","0","15.08212","0","12.68584","","","","","","","","","","","","20.32904","16.84726","16.03568","16.02753","14.57065","14.20069","","","","","","","","","14.23353","14.99905","","","","","","","","","",
