"","GCAM_region_ID","region","year","value_Total","value_F","value_M","sum_F_M","diff"
"1",1,"USA","1960",183061500,92335336,90726164,183061500,0
"2",1,"USA","1961",186125022,93977837,92147184,186125021,1
"3",1,"USA","1962",189023322,95551259,93472062,189023321,1
"4",1,"USA","1963",191786330,97053367,94732963,191786330,0
"5",1,"USA","1964",194483866,98522326,95961542,194483868,-2
"6",1,"USA","1965",196940500,99920040,97020460,196940500,0
"7",1,"USA","1966",199231195,101314527,97916670,199231197,-2
"8",1,"USA","1967",201406774,102673908,98732866,201406774,0
"9",1,"USA","1968",203423764,103884406,99539360,203423766,-2
"10",1,"USA","1969",205421450,104981775,100439676,205421451,-1
"11",1,"USA","1970",207833476,106201265,101632210,207833475,1
"12",1,"USA","1971",210494127,107512732,102981395,210494127,0
"13",1,"USA","1972",212789575,108662820,104126756,212789576,-1
"14",1,"USA","1973",214871907,109744262,105127647,214871909,-2
"15",1,"USA","1974",216883240,110814491,106068748,216883239,1
"16",1,"USA","1975",219061484,111978549,107082935,219061484,0
"17",1,"USA","1976",221175020,113112124,108062896,221175020,0
"18",1,"USA","1977",223420893,114317584,109103310,223420894,-1
"19",1,"USA","1978",225810350,115602450,110207898,225810348,2
"20",1,"USA","1979",228319271,116934223,111385046,228319269,2
"21",1,"USA","1980",230530636,118091979,112438657,230530636,0
"22",1,"USA","1981",232808405,119261161,113547245,232808406,-1
"23",1,"USA","1982",235041521,120388819,114652704,235041523,-2
"24",1,"USA","1983",237203486,121463955,115739531,237203486,0
"25",1,"USA","1984",239269790,122478201,116791588,239269789,1
"26",1,"USA","1985",241401760,123519960,117881801,241401761,-1
"27",1,"USA","1986",243643396,124612223,119031172,243643395,1
"28",1,"USA","1987",245831751,125682339,120149412,245831751,0
"29",1,"USA","1988",248073850,126778469,121295381,248073850,0
"30",1,"USA","1989",250425691,127916009,122509682,250425691,0
"31",1,"USA","1990",253263963,129295455,123968508,253263963,0
"32",1,"USA","1991",256647917,130946888,125701029,256647917,0
"33",1,"USA","1992",260204888,132681562,127523325,260204887,1
"34",1,"USA","1993",263641075,134368686,129272388,263641074,1
"35",1,"USA","1994",266882555,135964042,130918512,266882554,1
"36",1,"USA","1995",270068921,137526519,132542401,270068920,1
"37",1,"USA","1996",273226750,139073983,134152768,273226751,-1
"38",1,"USA","1997",276524787,140690589,135834199,276524788,-1
"39",1,"USA","1998",279743638,142251905,137491732,279743637,1
"40",1,"USA","1999",282948680,143783983,139164697,282948680,0
"41",1,"USA","2000",286081658,145284419,140797238,286081657,1
"42",1,"USA","2001",288896278,146663452,142232826,288896278,0
"43",1,"USA","2002",291557403,148013679,143543725,291557404,-1
"44",1,"USA","2003",294042533,149285085,144757450,294042535,-2
"45",1,"USA","2004",296740642,150638766,146101878,296740644,-2
"46",1,"USA","2005",299446414,151988351,147458064,299446415,-1
"47",1,"USA","2006",302293495,153418207,148875288,302293495,0
"48",1,"USA","2007",305122539,154853062,150269475,305122537,2
"49",1,"USA","2008",307963229,156303340,151659890,307963230,-1
"50",1,"USA","2009",310620343,157664158,152956186,310620344,-1
"51",1,"USA","2010",313157025,158963630,154193394,313157024,1
"52",1,"USA","2011",315370503,160018314,155352189,315370503,0
"53",1,"USA","2012",317620338,161017044,156603293,317620337,1
"54",1,"USA","2013",319761065,161966595,157794470,319761065,0
"55",1,"USA","2014",322029085,162988348,159040737,322029085,0
"56",1,"USA","2015",324319938,164031621,160288318,324319939,-1
"57",1,"USA","2016",326585943,165064523,161521419,326585942,1
"58",1,"USA","2017",328554695,165951971,162602724,328554695,0
"59",1,"USA","2018",330138554,166659845,163478709,330138554,0
"60",1,"USA","2019",331630316,167336231,164294083,331630314,2
"61",1,"USA","2020",334899359,168988423,165910939,334899362,-3
"62",1,"USA","2021",335400117,169327921,166072196,335400117,0
"63",1,"USA","2022",336614759,170024585,166590173,336614758,1
"64",10,"Central Asia","1960",34020089,17611001,16409087,34020088,1
"65",10,"Central Asia","1961",35186227,18196512,16989714,35186226,1
"66",10,"Central Asia","1962",36348196,18778308,17569891,36348199,-3
"67",10,"Central Asia","1963",37523013,19367470,18155541,37523011,2
"68",10,"Central Asia","1964",38718269,19968112,18750158,38718270,-1
"69",10,"Central Asia","1965",39900803,20561704,19339097,39900801,2
"70",10,"Central Asia","1966",41077139,21158111,19919030,41077141,-2
"71",10,"Central Asia","1967",42234238,21750813,20483425,42234238,0
"72",10,"Central Asia","1968",43380563,22337966,21042598,43380564,-1
"73",10,"Central Asia","1969",44500175,22911657,21588518,44500175,0
"74",10,"Central Asia","1970",45551224,23445379,22105844,45551223,1
"75",10,"Central Asia","1971",46551807,23950551,22601254,46551805,2
"76",10,"Central Asia","1972",47550907,24456368,23094540,47550908,-1
"77",10,"Central Asia","1973",48568084,24969332,23598751,48568083,1
"78",10,"Central Asia","1974",49612567,25495140,24117425,49612565,2
"79",10,"Central Asia","1975",50670313,26026621,24643696,50670317,-4
"80",10,"Central Asia","1976",51743951,26567472,25176479,51743951,0
"81",10,"Central Asia","1977",52847448,27125853,25721596,52847449,-1
"82",10,"Central Asia","1978",53964088,27690710,26273379,53964089,-1
"83",10,"Central Asia","1979",55051782,28236909,26814874,55051783,-1
"84",10,"Central Asia","1980",56107210,28763397,27343819,56107216,-6
"85",10,"Central Asia","1981",57181859,29300019,27881842,57181861,-2
"86",10,"Central Asia","1982",58298160,29856728,28441431,58298159,1
"87",10,"Central Asia","1983",59467591,30438927,29028663,59467590,1
"88",10,"Central Asia","1984",60683824,31046661,29637160,60683821,3
"89",10,"Central Asia","1985",61927991,31676674,30251315,61927989,2
"90",10,"Central Asia","1986",63254745,32365148,30889595,63254743,2
"91",10,"Central Asia","1987",64662758,33108131,31554626,64662757,1
"92",10,"Central Asia","1988",66080057,33858910,32221144,66080054,3
"93",10,"Central Asia","1989",66994398,34323063,32671333,66994396,2
"94",10,"Central Asia","1990",68082510,34850980,33231529,68082509,1
"95",10,"Central Asia","1991",69170307,35378056,33792253,69170309,-2
"96",10,"Central Asia","1992",70052671,35811232,34241436,70052668,3
"97",10,"Central Asia","1993",70722436,36151606,34570830,70722436,0
"98",10,"Central Asia","1994",71082745,36340472,34742273,71082745,0
"99",10,"Central Asia","1995",71300127,36456018,34844110,71300128,-1
"100",10,"Central Asia","1996",71678950,36657386,35021564,71678950,0
"101",10,"Central Asia","1997",72019898,36848420,35171480,72019900,-2
"102",10,"Central Asia","1998",72282267,37006691,35275579,72282270,-3
"103",10,"Central Asia","1999",72545528,37162253,35383274,72545527,1
"104",10,"Central Asia","2000",73019789,37410132,35609657,73019789,0
"105",10,"Central Asia","2001",73543096,37674130,35868965,73543095,1
"106",10,"Central Asia","2002",74112340,37959353,36152988,74112341,-1
"107",10,"Central Asia","2003",74737841,38271453,36466386,74737839,2
"108",10,"Central Asia","2004",75440564,38619100,36821461,75440561,3
"109",10,"Central Asia","2005",76192369,38988045,37204323,76192368,1
"110",10,"Central Asia","2006",76998806,39382100,37616708,76998808,-2
"111",10,"Central Asia","2007",77885371,39812284,38073086,77885370,1
"112",10,"Central Asia","2008",79052305,40382594,38669712,79052306,-1
"113",10,"Central Asia","2009",80285746,40985998,39299747,80285745,1
"114",10,"Central Asia","2010",81711761,41683399,40028362,81711761,0
"115",10,"Central Asia","2011",83159269,42391305,40767964,83159269,0
"116",10,"Central Asia","2012",84320282,42957187,41363095,84320282,0
"117",10,"Central Asia","2013",85576063,43571532,42004528,85576060,3
"118",10,"Central Asia","2014",86918231,44231546,42686684,86918230,1
"119",10,"Central Asia","2015",88307061,44916914,43390146,88307060,1
"120",10,"Central Asia","2016",89696041,45601997,44094047,89696044,-3
"121",10,"Central Asia","2017",91048474,46270673,44777798,91048471,3
"122",10,"Central Asia","2018",92415418,46948720,45466701,92415421,-3
"123",10,"Central Asia","2019",93843122,47658546,46184575,93843121,1
"124",10,"Central Asia","2020",95277041,48375436,46901607,95277043,-2
"125",10,"Central Asia","2021",96684923,49081249,47603673,96684922,1
"126",10,"Central Asia","2022",98523282,50005964,48517319,98523283,-1
"127",11,"China","1960",670361685,327529144,342832540,670361684,1
"128",11,"China","1961",663676772,324505645,339171127,663676772,0
"129",11,"China","1962",669261239,327440891,341820347,669261238,1
"130",11,"China","1963",685949518,335768846,350180671,685949517,1
"131",11,"China","1964",702060980,343801169,358259811,702060980,0
"132",11,"China","1965",718992178,352238255,366753923,718992178,0
"133",11,"China","1966",739247132,362293152,376953980,739247132,0
"134",11,"China","1967",758497951,371838087,386659865,758497952,-1
"135",11,"China","1968",778545629,381749341,396796288,778545629,0
"136",11,"China","1969",800129316,392388364,407740952,800129316,0
"137",11,"China","1970",822521284,403407829,419113454,822521283,1
"138",11,"China","1971",845400132,414644117,430756014,845400131,1
"139",11,"China","1972",866402269,424948169,441454101,866402270,-1
"140",11,"China","1973",886429438,434778466,451650972,886429438,0
"141",11,"China","1974",904975080,443900395,461074683,904975078,2
"142",11,"China","1975",921103519,451860101,469243417,921103518,1
"143",11,"China","1976",935449661,458952975,476496685,935449660,1
"144",11,"China","1977",948285105,465308537,482976567,948285104,1
"145",11,"China","1978",961078548,471649064,489429484,961078548,0
"146",11,"China","1979",974180305,478134045,496046261,974180306,-1
"147",11,"China","1980",986543432,484249137,502294296,986543433,-1
"148",11,"China","1981",999317095,490564960,508752134,999317094,1
"149",11,"China","1982",1014151192,497886010,516265180,1014151190,2
"150",11,"China","1983",1028921353,505174165,523747187,1028921352,1
"151",11,"China","1984",1042499491,511870703,530628787,1042499490,1
"152",11,"China","1985",1056783900,518885179,537898722,1056783901,-1
"153",11,"China","1986",1072614091,526623155,545990936,1072614091,0
"154",11,"China","1987",1089927308,535049971,554877335,1089927306,2
"155",11,"China","1988",1107582078,543616701,563965379,1107582080,-2
"156",11,"China","1989",1124673536,551869836,572803700,1124673536,0
"157",11,"China","1990",1141239727,559802777,581436950,1141239727,0
"158",11,"China","1991",1156894390,567247672,589646719,1156894391,-1
"159",11,"China","1992",1171142870,574008375,597134496,1171142871,-1
"160",11,"China","1993",1184721712,580463040,604258671,1184721711,1
"161",11,"China","1994",1198259179,586890129,611369051,1198259180,-1
"162",11,"China","1995",1211407741,593116254,618291487,1211407741,0
"163",11,"China","1996",1224389797,599266103,625123694,1224389797,0
"164",11,"China","1997",1236976000,605219912,631756089,1236976001,-1
"165",11,"China","1998",1248897476,610879846,638017629,1248897475,1
"166",11,"China","1999",1259767018,616015218,643751801,1259767019,-1
"167",11,"China","2000",1269741896,620686620,649055277,1269741897,-1
"168",11,"China","2001",1279003422,625084404,653919016,1279003420,2
"169",11,"China","2002",1287593765,629219469,658374296,1287593765,0
"170",11,"China","2003",1295593333,633070294,662523037,1295593331,2
"171",11,"China","2004",1303334029,636798042,666535987,1303334029,0
"172",11,"China","2005",1311021819,640501608,670520211,1311021819,0
"173",11,"China","2006",1318378963,644038682,674340281,1318378963,0
"174",11,"China","2007",1325316630,647373803,677942826,1325316629,1
"175",11,"China","2008",1332141838,650659190,681482650,1332141840,-2
"176",11,"China","2009",1338775821,653850095,684925727,1338775822,-1
"177",11,"China","2010",1345286497,657000361,688286135,1345286496,1
"178",11,"China","2011",1352677603,660604086,692073518,1352677604,-1
"179",11,"China","2012",1361922866,665126364,696796502,1361922866,0
"180",11,"China","2013",1371012274,669591439,701420834,1371012273,1
"181",11,"China","2014",1379693667,673888536,705805131,1379693667,0
"182",11,"China","2015",1387766539,677929478,709837062,1387766540,-1
"183",11,"China","2016",1395753288,681965380,713787908,1395753288,0
"184",11,"China","2017",1404246809,686320199,717926611,1404246810,-1
"185",11,"China","2018",1410863591,689822559,721041033,1410863592,-1
"186",11,"China","2019",1415916553,692571871,723344681,1415916552,1
"187",11,"China","2020",1419257283,694558501,724698782,1419257283,0
"188",11,"China","2021",1420459707,695578026,724881682,1420459708,-1
"189",11,"China","2022",1420216268,695858997,724357271,1420216268,0
"190",12,"EU-12","1960",88173858,45577729,42596127,88173856,2
"191",12,"EU-12","1961",88985467,45961836,43023630,88985466,1
"192",12,"EU-12","1962",89737781,46316995,43420789,89737784,-3
"193",12,"EU-12","1963",90543963,46702696,43841267,90543963,0
"194",12,"EU-12","1964",91396507,47114830,44281676,91396506,1
"195",12,"EU-12","1965",92096210,47449964,44646246,92096210,0
"196",12,"EU-12","1966",92773401,47778309,44995093,92773402,-1
"197",12,"EU-12","1967",93643832,48212363,45431470,93643833,-1
"198",12,"EU-12","1968",94458746,48621051,45837691,94458742,4
"199",12,"EU-12","1969",95156261,48972274,46183987,95156261,0
"200",12,"EU-12","1970",95665750,49231882,46433868,95665750,0
"201",12,"EU-12","1971",96151096,49480632,46670464,96151096,0
"202",12,"EU-12","1972",96856667,49839291,47017377,96856668,-1
"203",12,"EU-12","1973",97595424,50213886,47381537,97595423,1
"204",12,"EU-12","1974",98399837,50621553,47778282,98399835,2
"205",12,"EU-12","1975",99297693,51076578,48221118,99297696,-3
"206",12,"EU-12","1976",100194776,51533918,48660859,100194777,-1
"207",12,"EU-12","1977",101020697,51952397,49068301,101020698,-1
"208",12,"EU-12","1978",101722469,52305141,49417327,101722468,1
"209",12,"EU-12","1979",102338791,52615885,49722905,102338790,1
"210",12,"EU-12","1980",102937506,52918747,50018760,102937507,-1
"211",12,"EU-12","1981",103524035,53219018,50305017,103524035,0
"212",12,"EU-12","1982",104118271,53524294,50593978,104118272,-1
"213",12,"EU-12","1983",104677584,53811885,50865699,104677584,0
"214",12,"EU-12","1984",105208059,54087459,51120598,105208057,2
"215",12,"EU-12","1985",105704984,54347444,51357539,105704983,1
"216",12,"EU-12","1986",106188287,54601755,51586531,106188286,1
"217",12,"EU-12","1987",106656186,54849483,51806705,106656188,-2
"218",12,"EU-12","1988",107045270,55063262,51982010,107045272,-2
"219",12,"EU-12","1989",107162694,55142087,52020608,107162695,-1
"220",12,"EU-12","1990",107108430,55133507,51974919,107108426,4
"221",12,"EU-12","1991",106943351,55071279,51872072,106943351,0
"222",12,"EU-12","1992",106713685,54979427,51734259,106713686,-1
"223",12,"EU-12","1993",106638755,54968672,51670084,106638756,-1
"224",12,"EU-12","1994",106588811,54971606,51617208,106588814,-3
"225",12,"EU-12","1995",106484053,54948909,51535142,106484051,2
"226",12,"EU-12","1996",106329060,54898727,51430332,106329059,1
"227",12,"EU-12","1997",106167355,54842750,51324605,106167355,0
"228",12,"EU-12","1998",106006152,54788274,51217876,106006150,2
"229",12,"EU-12","1999",105867532,54746661,51120873,105867534,-2
"230",12,"EU-12","2000",105317846,54467143,50850701,105317844,2
"231",12,"EU-12","2001",104718257,54154910,50563348,104718258,-1
"232",12,"EU-12","2002",104035740,53813983,50221758,104035741,-1
"233",12,"EU-12","2003",103719700,53653899,50065800,103719699,1
"234",12,"EU-12","2004",103447068,53512448,49934618,103447066,2
"235",12,"EU-12","2005",103172662,53367596,49805064,103172660,2
"236",12,"EU-12","2006",102922068,53236252,49685816,102922068,0
"237",12,"EU-12","2007",102549128,53044436,49504691,102549127,1
"238",12,"EU-12","2008",102193947,52858580,49335369,102193949,-2
"239",12,"EU-12","2009",102018745,52759377,49259371,102018748,-3
"240",12,"EU-12","2010",101670214,52567504,49102710,101670214,0
"241",12,"EU-12","2011",101454770,52443167,49011601,101454768,2
"242",12,"EU-12","2012",101244344,52322599,48921742,101244341,3
"243",12,"EU-12","2013",101050972,52213810,48837165,101050975,-3
"244",12,"EU-12","2014",100869343,52109157,48760187,100869344,-1
"245",12,"EU-12","2015",100686615,51997972,48688640,100686612,3
"246",12,"EU-12","2016",100473166,51869070,48604097,100473167,-1
"247",12,"EU-12","2017",100292069,51757199,48534864,100292063,6
"248",12,"EU-12","2018",100154069,51665200,48488870,100154070,-1
"249",12,"EU-12","2019",100066182,51599812,48466369,100066181,1
"250",12,"EU-12","2020",99885313,51499693,48385620,99885313,0
"251",12,"EU-12","2021",99294721,51203096,48091620,99294716,5
"252",12,"EU-12","2022",98569476,50789565,47779907,98569472,4
"253",13,"EU-15","1960",317339795,164576923,152762876,317339799,-4
"254",13,"EU-15","1961",319895487,165813367,154082120,319895487,0
"255",13,"EU-15","1962",322629358,167137198,155492162,322629360,-2
"256",13,"EU-15","1963",325353879,168452591,156901285,325353876,3
"257",13,"EU-15","1964",328063930,169760790,158303140,328063930,0
"258",13,"EU-15","1965",330836627,171103534,159733093,330836627,0
"259",13,"EU-15","1966",333465312,172376698,161088622,333465320,-8
"260",13,"EU-15","1967",335817941,173510854,162307089,335817943,-2
"261",13,"EU-15","1968",338019663,174575285,163444381,338019666,-3
"262",13,"EU-15","1969",340211089,175649857,164561230,340211087,2
"263",13,"EU-15","1970",342067067,176550558,165516511,342067069,-2
"264",13,"EU-15","1971",343914677,177435212,166479465,343914677,0
"265",13,"EU-15","1972",346015982,178457264,167558715,346015979,3
"266",13,"EU-15","1973",347898888,179378610,168520275,347898885,3
"267",13,"EU-15","1974",349507368,180157213,169350148,349507361,7
"268",13,"EU-15","1975",350906417,180837545,170068874,350906419,-2
"269",13,"EU-15","1976",352091741,181423220,170668523,352091743,-2
"270",13,"EU-15","1977",353187174,181965984,171221189,353187173,1
"271",13,"EU-15","1978",354357199,182553912,171803288,354357200,-1
"272",13,"EU-15","1979",355605347,183187905,172417440,355605345,2
"273",13,"EU-15","1980",356954491,183836511,173117984,356954495,-4
"274",13,"EU-15","1981",358110758,184380711,173730049,358110760,-2
"275",13,"EU-15","1982",358863435,184750423,174113011,358863434,1
"276",13,"EU-15","1983",359386282,184999373,174386911,359386284,-2
"277",13,"EU-15","1984",359862918,185223384,174639533,359862917,1
"278",13,"EU-15","1985",360453739,185502557,174951185,360453742,-3
"279",13,"EU-15","1986",361216504,185859234,175357268,361216502,2
"280",13,"EU-15","1987",362060122,186249557,175810567,362060124,-2
"281",13,"EU-15","1988",363117944,186745972,176371976,363117948,-4
"282",13,"EU-15","1989",364540812,187422033,177118778,364540811,1
"283",13,"EU-15","1990",366144874,188182603,177962270,366144873,1
"284",13,"EU-15","1991",368015753,189073435,178942316,368015751,2
"285",13,"EU-15","1992",369745280,189890512,179854771,369745283,-3
"286",13,"EU-15","1993",371312499,190626654,180685846,371312500,-1
"287",13,"EU-15","1994",372520716,191186332,181334390,372520722,-6
"288",13,"EU-15","1995",373620186,191702792,181917390,373620182,4
"289",13,"EU-15","1996",374685159,192209976,182475190,374685166,-7
"290",13,"EU-15","1997",375665864,192678727,182987140,375665867,-3
"291",13,"EU-15","1998",376577426,193117417,183460011,376577428,-2
"292",13,"EU-15","1999",377641586,193637068,184004518,377641586,0
"293",13,"EU-15","2000",378963523,194287638,184675884,378963522,1
"294",13,"EU-15","2001",380532506,195065207,185467301,380532508,-2
"295",13,"EU-15","2002",382459460,196003938,186455527,382459465,-5
"296",13,"EU-15","2003",384596571,197024803,187571772,384596575,-4
"297",13,"EU-15","2004",386841837,198089254,188752579,386841833,4
"298",13,"EU-15","2005",389072318,199139930,189932392,389072322,-4
"299",13,"EU-15","2006",391186982,200141755,191045226,391186981,1
"300",13,"EU-15","2007",393508249,201250865,192257388,393508253,-4
"301",13,"EU-15","2008",395759319,202325348,193433973,395759321,-2
"302",13,"EU-15","2009",397454018,203138987,194315031,397454018,0
"303",13,"EU-15","2010",398924203,203853506,195070693,398924199,4
"304",13,"EU-15","2011",398868031,203785569,195082461,398868030,1
"305",13,"EU-15","2012",400187854,204407235,195780614,400187849,5
"306",13,"EU-15","2013",401901365,205226673,196674688,401901361,4
"307",13,"EU-15","2014",403683035,206081457,197601577,403683034,1
"308",13,"EU-15","2015",405387267,206871151,198516112,405387263,4
"309",13,"EU-15","2016",407076352,207644669,199431682,407076351,1
"310",13,"EU-15","2017",408460081,208275731,200184350,408460081,0
"311",13,"EU-15","2018",409828212,208907918,200920296,409828214,-2
"312",13,"EU-15","2019",410687262,209298258,201389006,410687264,-2
"313",13,"EU-15","2020",411461021,209662668,201798351,411461019,2
"314",13,"EU-15","2021",411657237,209741486,201915753,411657239,-2
"315",13,"EU-15","2022",413131944,210466586,202665359,413131945,-1
"316",14,"Europe_Eastern","1960",53039266,29381973,23657294,53039267,-1
"317",14,"Europe_Eastern","1961",53764289,29726592,24037696,53764288,1
"318",14,"Europe_Eastern","1962",54454359,30052828,24401533,54454361,-2
"319",14,"Europe_Eastern","1963",55105810,30357480,24748329,55105809,1
"320",14,"Europe_Eastern","1964",55730091,30650497,25079595,55730092,-1
"321",14,"Europe_Eastern","1965",56298516,30917885,25380630,56298515,1
"322",14,"Europe_Eastern","1966",56842398,31173931,25668467,56842398,0
"323",14,"Europe_Eastern","1967",57390747,31434979,25955767,57390746,1
"324",14,"Europe_Eastern","1968",57910012,31680781,26229232,57910013,-1
"325",14,"Europe_Eastern","1969",58380386,31905019,26475367,58380386,0
"326",14,"Europe_Eastern","1970",58775600,32118611,26656988,58775599,1
"327",14,"Europe_Eastern","1971",59196364,32337659,26858705,59196364,0
"328",14,"Europe_Eastern","1972",59672705,32554048,27118657,59672705,0
"329",14,"Europe_Eastern","1973",60094888,32743623,27351265,60094888,0
"330",14,"Europe_Eastern","1974",60483667,32920362,27563305,60483667,0
"331",14,"Europe_Eastern","1975",60849898,33090093,27759804,60849897,1
"332",14,"Europe_Eastern","1976",61173567,33238181,27935386,61173567,0
"333",14,"Europe_Eastern","1977",61464176,33369814,28094362,61464176,0
"334",14,"Europe_Eastern","1978",61730272,33492505,28237768,61730273,-1
"335",14,"Europe_Eastern","1979",62016498,33619008,28397490,62016498,0
"336",14,"Europe_Eastern","1980",62332988,33755485,28577503,62332988,0
"337",14,"Europe_Eastern","1981",62671175,33905876,28765299,62671175,0
"338",14,"Europe_Eastern","1982",62925889,34011553,28914336,62925889,0
"339",14,"Europe_Eastern","1983",63199407,34127634,29071772,63199406,1
"340",14,"Europe_Eastern","1984",63483728,34252105,29231621,63483726,2
"341",14,"Europe_Eastern","1985",63739050,34362705,29376346,63739051,-1
"342",14,"Europe_Eastern","1986",64015175,34480390,29534784,64015174,1
"343",14,"Europe_Eastern","1987",64308907,34605305,29703601,64308906,1
"344",14,"Europe_Eastern","1988",64592424,34722782,29869641,64592423,1
"345",14,"Europe_Eastern","1989",64895317,34848112,30047206,64895318,-1
"346",14,"Europe_Eastern","1990",65046726,34898947,30147777,65046724,2
"347",14,"Europe_Eastern","1991",65167760,34938703,30229055,65167758,2
"348",14,"Europe_Eastern","1992",65342491,35003807,30338683,65342490,1
"349",14,"Europe_Eastern","1993",65393067,35011841,30381224,65393065,2
"350",14,"Europe_Eastern","1994",65115940,34856256,30259684,65115940,0
"351",14,"Europe_Eastern","1995",64659831,34612226,30047605,64659831,0
"352",14,"Europe_Eastern","1996",64164662,34354770,29809892,64164662,0
"353",14,"Europe_Eastern","1997",63648446,34086045,29562402,63648447,-1
"354",14,"Europe_Eastern","1998",63151690,33825850,29325840,63151690,0
"355",14,"Europe_Eastern","1999",62631360,33554852,29076510,62631362,-2
"356",14,"Europe_Eastern","2000",62080778,33273452,28807327,62080779,-1
"357",14,"Europe_Eastern","2001",61509084,32985336,28523749,61509085,-1
"358",14,"Europe_Eastern","2002",60979403,32719055,28260348,60979403,0
"359",14,"Europe_Eastern","2003",60512896,32481886,28031011,60512897,-1
"360",14,"Europe_Eastern","2004",60077795,32263069,27814726,60077795,0
"361",14,"Europe_Eastern","2005",59658071,32056920,27601152,59658072,-1
"362",14,"Europe_Eastern","2006",59273677,31866300,27407376,59273676,1
"363",14,"Europe_Eastern","2007",58944607,31700991,27243617,58944608,-1
"364",14,"Europe_Eastern","2008",58655007,31554392,27100614,58655006,1
"365",14,"Europe_Eastern","2009",58423127,31430701,26992425,58423126,1
"366",14,"Europe_Eastern","2010",58216931,31312988,26903943,58216931,0
"367",14,"Europe_Eastern","2011",58028428,31203209,26825220,58028429,-1
"368",14,"Europe_Eastern","2012",57900502,31119114,26781389,57900503,-1
"369",14,"Europe_Eastern","2013",57792417,31042650,26749767,57792417,0
"370",14,"Europe_Eastern","2014",57578485,30910299,26668187,57578486,-1
"371",14,"Europe_Eastern","2015",57451090,30827227,26623863,57451090,0
"372",14,"Europe_Eastern","2016",57277238,30725476,26551761,57277237,1
"373",14,"Europe_Eastern","2017",57045313,30594948,26450367,57045315,-2
"374",14,"Europe_Eastern","2018",56768506,30442848,26325657,56768505,1
"375",14,"Europe_Eastern","2019",56470185,30291704,26178481,56470185,0
"376",14,"Europe_Eastern","2020",56147131,30132286,26014846,56147132,-1
"377",14,"Europe_Eastern","2021",55710639,29912951,25797690,55710641,-2
"378",14,"Europe_Eastern","2022",49801178,26877590,22923589,49801179,-1
"379",15,"Europe_Non_EU","1960",45073447,22571537,22501908,45073445,2
"380",15,"Europe_Non_EU","1961",46034679,23042629,22992048,46034677,2
"381",15,"Europe_Non_EU","1962",47025086,23528668,23496419,47025087,-1
"382",15,"Europe_Non_EU","1963",48021968,24018307,24003663,48021970,-2
"383",15,"Europe_Non_EU","1964",49004051,24500377,24503673,49004050,1
"384",15,"Europe_Non_EU","1965",49954076,24967257,24986819,49954076,0
"385",15,"Europe_Non_EU","1966",50954034,25465866,25488164,50954030,4
"386",15,"Europe_Non_EU","1967",51995583,25987741,26007843,51995584,-1
"387",15,"Europe_Non_EU","1968",53038060,26520198,26517866,53038064,-4
"388",15,"Europe_Non_EU","1969",54057393,27039229,27018166,54057395,-2
"389",15,"Europe_Non_EU","1970",55045472,27522979,27522492,55045471,1
"390",15,"Europe_Non_EU","1971",56045788,27977867,28067921,56045788,0
"391",15,"Europe_Non_EU","1972",57059903,28412805,28647101,57059906,-3
"392",15,"Europe_Non_EU","1973",58084749,28857748,29227003,58084751,-2
"393",15,"Europe_Non_EU","1974",59103498,29298822,29804675,59103497,1
"394",15,"Europe_Non_EU","1975",60096093,29734448,30361644,60096092,1
"395",15,"Europe_Non_EU","1976",61121390,30249566,30871827,61121393,-3
"396",15,"Europe_Non_EU","1977",62196164,30832481,31363681,62196162,2
"397",15,"Europe_Non_EU","1978",63282121,31412050,31870070,63282120,1
"398",15,"Europe_Non_EU","1979",64343839,31981670,32362170,64343840,-1
"399",15,"Europe_Non_EU","1980",65402299,32535194,32867104,65402298,1
"400",15,"Europe_Non_EU","1981",66475057,33081103,33393954,66475057,0
"401",15,"Europe_Non_EU","1982",67627792,33666200,33961591,67627791,1
"402",15,"Europe_Non_EU","1983",68878107,34299902,34578205,68878107,0
"403",15,"Europe_Non_EU","1984",70119641,34929862,35189779,70119641,0
"404",15,"Europe_Non_EU","1985",71336060,35547545,35788515,71336060,0
"405",15,"Europe_Non_EU","1986",72537977,36158430,36379548,72537978,-1
"406",15,"Europe_Non_EU","1987",73703043,36750723,36952321,73703044,-1
"407",15,"Europe_Non_EU","1988",74848098,37333566,37514534,74848100,-2
"408",15,"Europe_Non_EU","1989",76008664,37924727,38083938,76008665,-1
"409",15,"Europe_Non_EU","1990",77118908,38492334,38626573,77118907,1
"410",15,"Europe_Non_EU","1991",78018797,38957346,39061452,78018798,-1
"411",15,"Europe_Non_EU","1992",78673587,39309173,39364414,78673587,0
"412",15,"Europe_Non_EU","1993",79373109,39690639,39682464,79373103,6
"413",15,"Europe_Non_EU","1994",80260621,40159457,40101167,80260624,-3
"414",15,"Europe_Non_EU","1995",81084864,40584820,40500043,81084863,1
"415",15,"Europe_Non_EU","1996",82149690,41128697,41020992,82149689,1
"416",15,"Europe_Non_EU","1997",83211265,41671276,41539990,83211266,-1
"417",15,"Europe_Non_EU","1998",84200858,42176522,42024338,84200860,-2
"418",15,"Europe_Non_EU","1999",85123548,42647827,42475723,85123550,-2
"419",15,"Europe_Non_EU","2000",85997872,43094876,42902995,85997871,1
"420",15,"Europe_Non_EU","2001",86772469,43487019,43285452,86772471,-2
"421",15,"Europe_Non_EU","2002",87666764,43938617,43728145,87666762,2
