"Data Source","World Development Indicators",

"Last Updated Date","2023-09-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Morocco","MAR","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","21.54667","20.89674","21.00948","21.19217","21.60201","20.83738","21.33869","22.44704","21.53406","21.33567","18.57796","16.54201","14.90639","12.93933","10.82645","9.00035","6.00794","6.60371","6.06793","5.90032","5.91242","5.89292","6.23982","16.07668","15.42872","14.9791","14.77633","14.94844","16.04841","16.44508","15.64982","14.16374","12.8577","11.91","11.79891","11.18113","11.07853","11.93985","10.812","10.34346","","12.10679","11.6756","10.84188","","","","",
"Monaco","MCO","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.78198","","","0","","","","1.49551","4.5045","2.02429","1.82556","","","",
"Moldova","MDA","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.62603","3.61749","3.61588","3.54855","3.80418","4.18151","5.96736","3.90938","3.31032","2.95916","2.70803","2.27412","2.17915","2.03975","1.7153","1.59627","1.52124","1.48625","1.11681","","","","",
"Madagascar","MDG","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","19.99362","","","","","","","","","","","","","","","","","30.94072","29.79647","","","","","28.12684","27.76977","","","28.51943","31.49355","30.86774","30.61892","30.37393","","","","","","","","","","","","","","","23.86822","","","","",
"Maldives","MDV","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.04463","","24.96478","23.79208","21.89972","20.0878","","16.91645","13.2143","10.84084","9.03572","9.68114","2.73896","6.49454","6.40742","5.58381","4.16217","2.97563","2.36205","2.11764","1.49247","","","","","",
"Middle East & North Africa","MEA","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","20.09642","","","","","","","","","","","","","","","","","","","","","","","","","","8.69947","7.908","7.23481","6.68796","6.36932","6.02275","6.05931","5.89727","5.83757","5.53212","5.32916","4.84978","4.38919","3.89659","3.55353","3.37202","3.37848","3.14516","2.71629","2.29652","1.88066","","","","","",
"Marshall Islands","MHL","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.17359","","","","","","","","","0","","","","7.52634","7.99175","","","","","","",
"Middle income","MIC","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.62645","1.63503","1.38986","1.30561","1.30879","1.01768","1.28004","1.13728","0.99202","1.00659","0.80406","0.95343","0.6679","","1.1104","1.01648","1.03993","0.75525","","1.39993","","","","","",
"Mali","MLI","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","22.01547","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.11802","","","","10.74875","12.91278","12.19154","9.34034","10.08132","","7.42665","6.54371","6.54371","7.00392","","7.7487","12.18449","10.93796","7.22034","6.93505","","","","",
"Malta","MLT","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","20.205","19.73524","17.32425","15.3851","12.48142","10.70169","13.37183","12.72013","13.08084","12.95554","13.08956","10.23939","9.87856","9.45074","6.07662","7.49942","8.26062","8.31992","8.69418","8.38263","8.78134","6.59745","6.87985","8.00914","6.44911","5.93543","5.88338","","","","","","","","","","","","","","0.66074","0.62729","0.58982","0.86668","0.79874","0.79733","0.68333","","","","","",
"Myanmar","MMR","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","26.08699","","17.99326","27.03686","","","","21.26215","","","","","","","","","","","","","","","","","","","","","","8.39849","6.4764","8.59333","8.41705","9.96496","9.5558","9.50907","","9.32394","9.3392","9.41559","","","","","","","10.09001","8.49036","","","","",
"Middle East & North Africa (excluding high income)","MNA","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.21979","","0.51442","1.10008","1.8706","0.77068","","","0.7256","0.91322","","","1.07839","1.81706","1.76219","1.86645","","","","",
"Mongolia","MNG","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.89925","5.47544","4.81134","4.7447","4.30258","3.98444","4.60648","5.11351","12.62733","7.08264","5.81603","4.35943","4.34904","3.4611","11.74974","17.51897","16.32037","14.80567","10.96709","4.6761","2.59479","2.46095","1.95606","1.46524","","","","",
"Northern Mariana Islands","MNP","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","19.69947","","","","","","49.43336","","51.51169","58.70193","37.16233","","36.91149","37.84084","29.26324","","27.98085","","26.6472","27.17801","26.40644","26.56316","26.91828","","","22.18094","21.78717","21.99409","21.90786","29.16666","","22.00782","21.40035","19.97628","19.60648","19.4733","18.68763","18.17019","17.15767","16.00625","15.85675","14.79656","14.1784","14.79482","14.85847","14.70007","","","","",
"Mauritania","MRT","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.54222","24.258","23.10997","","25.16662","26.70128","26.70097","22.22862","22.09311","19.93121","19.14399","20.73389","18.33366","19.9088","19.90844","25.54026","26.75634","25.47707","","24.00189","22.974","","18.82834","19.92533","21.30637","","","","",
"Mauritius","MUS","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","20.04671","20.89627","21.86484","22.97079","22.28953","18.00708","18.25737","16.23674","13.76898","","12.43482","8.85281","8.03491","7.81699","13.10911","11.24842","9.44539","9.4075","12.96662","16.22152","","11.70323","","","","","7.14895","7.72183","8.22385","7.85367","6.31317","6.01638","6.70503","6.33209","5.8392","5.25661","5.65242","5.44037","5.2597","5.19315","8.44934","5.45589","5.31155","5.24704","5.07612","4.11795","2.74175","","","","",
"Malawi","MWI","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.56194","","","21.63967","","20.58159","19.17555","19.9454","23.47921","22.87567","22.46581","","","","18.40062","19.05169","18.45819","18.73081","19.16133","20.13806","","","","",
"Malaysia","MYS","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","0.52071","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.16197","0.02289","0.20247","0.20446","0.00512","0","0","0.29757","0.35035","0.11136","0.25269","0.33941","0.15227","0.25449","0.2977","0.32116","0.34586","0.08674","0.19883","0.19577","","","","","",
"North America","NAC","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24.86145","24.86102","0","26.02464","0","0","0","0","0","20.23909","18.32341","16.22315","15.29505","14.02769","13.82779","14.51943","14.24818","15.09929","15.20998","15.77762","15.59661","15.40274","","14.57652","14.38078","","","","12.8325","12.99739","","","","",
"New Caledonia","NCL","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","9.34325","10.22342","","","","","","","","","","","","7.05354","","","9.31976","10.38213","11.40171","17.31883","","","","","11.23035","10.87416","9.56595","13.3512","8.9022","7.66048","5.93762","5.15746","7.93311","8.95279","10.65002","8.28358","6.69806","6.02902","5.09347","5.73254","6.57832","7.97534","8.1049","7.91031","7.75514","","","","","",
"Nigeria","NGA","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.51","29.50999","","","","29.51","29.51","29.51002","20.10215","20.10216","20.10214","20.10214","","","","","","","","","","","","",
"Nicaragua","NIC","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","19.30236","","19.87803","","","","","","","22.27547","","22.0527","22.584","20.62965","19.37863","18.00149","16.94111","16.96467","16.31209","16.02264","16.59016","14.51693","15.72119","16.33962","16.39977","","","","13.62043","11.67598","11.11181","11.27431","","11.4483","11.32266","20.61299","20.56345","19.60638","","19.28226","","","","","","","","","","","","",
"Netherlands","NLD","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","7.82538","7.47695","7.10323","7.02387","6.84534","6.87932","6.8554","6.76346","6.62397","6.72447","7.02116","7.55094","7.67405","7.65016","7.41625","6.66779","6.43046","6.55282","6.49863","6.47935","6.5578","2.8377","2.98256","6.85697","6.66427","6.60018","6.6223","","6.85296","6.8561","6.45892","6.65895","7.51009","7.56585","7.52945","7.47994","7.29488","7.10392","6.88661","6.86799","6.43467","6.38977","","","5.63808","5.29738","4.92859","","","","","",
"Norway","NOR","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","0.54983","0.35749","0.46345","0.2539","","0.60131","0.61543","","0.04578","0.10778","0.17396","0.17888","0.16032","0.14313","0.14652","0.14529","0.11967","0.11456","0.13825","0.09412","0.11128","0.11653","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Nepal","NPL","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.69988","","","","","","","","","","","35.92179","38.27272","","","23.21986","23.21985","","","","","","","33.48055","31.23616","","31.19629","30.57316","30.64567","31.66518","","31.1994","","","",
"Nauru","NRU","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.33333","","","","","15.26946","","1.59787","","1.8244","","","","","","",
"New Zealand","NZL","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","5.0463","5.29024","5.24263","5.21923","4.72593","5.62269","4.35882","4.44411","4.18167","3.89852","3.79337","3.7598","4.1402","4.10051","3.95506","3.79283","3.65655","3.49936","3.30805","3.19163","3.64258","3.14323","3.03243","","","","","","","","","","","","","","","","","","","","","0.226","0.17507","0.25117","0.34273","0.34161","","","","","",
"OECD members","OED","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oman","OMN","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","21.96021","19.26957","16.72917","18.72358","","17.25507","15.12766","","10.914","10.79186","11.05363","9.71543","11.92397","6.04262","10.22982","13.26938","14.34374","14.10209","14.60551","14.08593","11.41254","9.55356","9.36914","8.70122","8.79329","8.54617","7.87124","7.51762","6.81756","6.47606","6.46687","","","","","","2.62121","","4.05916","4.8902","7.94718","2.03809","2.50691","1.74999","1.36426","0.59589","","","","",
"Other small states","OSS","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4E-05","","0","","1E-05","","1E-05","","1E-05","","","0","0","26.49966","26.49967","26.49967","26.49967","","","","",
"Panama","PAN","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","23.05588","22.15223","22.37803","21.87722","","20.59556","20.37216","","16.19088","14.8793","13.95853","13.35198","13.62174","13.52135","13.73087","12.98311","13.82168","12.83857","12.89466","12.25787","11.51366","","","","","","","","","9.10676","8.40006","8.42389","8.24966","","8.29854","7.72225","7.38289","7.89653","8.46304","9.82577","7.71569","8.25829","7.66733","7.67371","7.42734","7.97597","","7.90931","","","","","",
"Peru","PER","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","25.10667","","","","","","","","","","","18.96998","","","","","","","","","","","","17.60117","","24.169","","","16.9152","16.77134","15.86526","14.86224","14.37007","12.6244","12.62438","11.9682","11.8247","12.24489","11.53201","11.34504","10.31038","9.54614","9.45825","8.6722","7.74472","6.71103","6.22892","5.87342","5.41854","","","","",
"Philippines","PHL","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","11.06936","","","","","15.41929","13.12143","13.50558","16.1058","","9.73761","10.23195","9.82551","9.82551","9.8255","","","","","","","","16.30147","16.70732","","16.83182","15.45098","15.13196","14.6864","14.83447","14.81027","14.69356","14.90882","14.70561","","","","","12.41261","12.70677","11.83399","8.01202","","","","","",
"Palau","PLW","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.14953","","","","","","","","",
"Papua New Guinea","PNG","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.40051","","","","","","",
"Poland","POL","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.03105","1.18307","1.09656","1.02211","0.96173","0.96404","0.91581","0.93383","0.95385","1.03802","0.89338","0.85963","0.87453","0.8436","0.81254","0.80593","","","0.62101","","","","","",
"Pre-demographic dividend","PRE","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.97691","2.1976","2.1697","2.53604","3.45684","2.31501","2.33317","","","","","","",
"Korea, Dem. People's Rep.","PRK","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5567","","","","","","","","","","","","","",
"Portugal","PRT","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","22.87711","23.95512","","21.7919","20.91364","19.37499","","19.23273","18.54551","","","15.33622","16.95109","16.7447","16.74727","","","14.31288","15.045","12.85053","11.41424","16.87561","12.30184","9.47615","","","13.55866","15.0905","12.13997","8.41281","8.31794","9.04155","8.9791","8.80185","7.21205","6.87116","6.22355","5.81157","5.67771","5.44135","6.88627","7.02163","7.17691","7.0116","6.8232","","","","","",
"Paraguay","PRY","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","13.51464","","12.31741","","","11.02961","11.07189","10.77985","10.59227","10.36426","10.003","9.77876","10.18361","10.13322","9.88565","9.22738","8.49823","7.70383","7.13389","6.56358","6.25616","6.06004","6.22719","6.54718","16.62317","","16.93265","","","16.68991","16.0841","15.69628","16.44405","14.2933","13.78533","13.10735","12.53777","12.52532","12.48819","12.3111","12.10621","11.34405","14.59349","","","","12.61459","","","","","","",
"West Bank and Gaza","PSE","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.84364","3.30993","4.27968","3.36174","2.59363","1.48593","4.03824","2.38835","2.01491","1.84484","1.43127","1.45783","1.69431","1.40673","1.39089","1.47844","1.55753","1.05647","1.68729","1.46257","","","","",
"Pacific island small states","PSS","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","25.41995","25.45656","26.39634","26.11676","","24.80882","26.69283","20.256","18.59703","17.77308","15.89276","14.87818","13.60198","12.35242","11.2429","7.24211","9.31098","8.19497","7.51163","6.80849","6.28241","5.77106","5.09173","4.64798","","","","1.64259","2.38348","1.29447","2.52774","2.35042","3.11984","2.52454","2.79107","2.63257","2.50428","","2.32457","4.29054","1.66332","1.58107","2.67573","2.36327","2.85589","2.15665","1.98804","1.79699","","","","",
"Romania","ROU","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.8758","4.28798","4.58549","5.34324","4.82785","4.46761","4.11115","4.00727","4.3153","3.95474","3.42566","3.17219","3.25902","3.25251","3.15895","","","2.76826","2.8049","2.99325","","","","","",
"Russian Federation","RUS","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","0","0","0","0.00674","0.00631","0.00685","2.89279","","","","","",
"Rwanda","RWA","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","4.99651","6.89433","7.2127","","7.85054","7.4887","","","","","","","","","","","","","","","","","","","","","17.18067","","","22.40801","23.76459","","","","","","","","","","","","","26.14507","25.68132","24.01401","","","","",
"South Asia","SAS","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Saudi Arabia","SAU","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","","","","27.78443","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.36932","8.72298","8.74717","9.14177","11.47382","12.34628","11.24104","7.89458","4.46212","4.9908","","","","",
"Sudan","SDN","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.19026","","12.25373","12.25372","12.2537","12.25372","16.64656","","","","","",
"Senegal","SEN","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","","","23.54818","19.46965","18.17256","18.00699","17.02507","17.06941","18.29554","19.18438","10.10161","","11.55705","","13.42668","","13.39535","","","","11.43146","9.33608","10.55581","11.0562","11.05627","","","9.13963","17.30621","17.69268","15.49781","15.81327","15.5725","15.16883","14.13949","12.48411","10.53188","8.12692","10.65573","7.65126","11.92265","11.40706","","","","","",
"Singapore","SGP","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","8.82299","6.41439","6.50572","5.20931","5.44197","5.73051","6.43773","6.87727","7.03869","6.58098","6.53738","6.88309","8.4832","7.52347","8.51456","","","","","6.13514","","","","","1.74967","","","","","","","","","","","","","1.58743","1.69515","2.00027","","","","","","","0.48201","0.46908","","","","","",
"Solomon Islands","SLB","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.99607","22.70572","23.07103","","","","","","36.10526","36.28015","36.23084","36.0457","35.83104","35.99756","","","","",
"Sierra Leone","SLE","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","12.89985","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.93529","8.5134","","12.47875","9.85998","8.61104","0.19224","","","","",
"El Salvador","SLV","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","18.1981","","","","","","","","","","","","","32.73272","","","","","","","","","","","","","","","17.96158","","15.36434","15.36454","13.69146","14.79012","","14.36361","14.21395","18.77856","14.48285","14.48903","14.68738","14.54891","13.98359","14.31975","13.90664","13.30578","12.19542","12.55795","11.29931","","","","",
"San Marino","SMR","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.33333","","","","","","","","0.26738","0.2681","0.50378","0.1355","0.27855","","","","","","","","","","",
"Somalia","SOM","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","31.56071","39.94625","44.96625","46.2563","47.03213","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0.67599","0.72802","0.80683","0.72174","1.76957","1.66412","1.44924","0.7463","0.75864","0.68712","0.79467","0.82797","","","","",
"Sub-Saharan Africa (excluding high income)","SSA","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.38136","","","","46.38139","","","","","","","",
"Sub-Saharan Africa","SSF","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","33.26559","27.69469","","","","22.46832","","23.15308","","","","","","","","","14.92563","","","14.43989","14.6302","14.87176","15.52585","","23.77446","23.60093","22.4699","20.60674","","","","13.39856","15.68912","","11.35246","","","","","",
"Suriname","SUR","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","","21.79847","22.89932","","","","","","","25.11018","","21.34672","21.31131","20.5391","","","","","","","","","","","","","","","","20.07075","17.53755","17.64441","16.56891","15.84985","15.67702","16.33641","16.38281","15.28853","16.09504","17.46045","16.17494","15.4018","14.23705","","","","",
"Slovak Republic","SVK","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.32654","13.15179","14.16043","14.69291","14.34259","14.13201","14.46583","14.87823","15.41158","15.89697","15.72562","14.8796","14.55883","14.62131","14.76371","14.69303","14.54708","","","","","",
"Slovenia","SVN","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.47435","1.15433","1.42114","1.29474","1.43784","1.24939","","1.43419","0.98942","0.80032","2.34184","4.47715","0.24165","0.39872","0.7662","0.84292","1.02308","0.9995","1.2815","1.05143","1.19899","1.15533","1.32569","","","","","",
"Sweden","SWE","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","0.34263","","","","","","0.37164","","","","","","","","","","","","","","","","","7.84422","7.43938","7.56373","8.08137","8.64733","0","0","0.00229","0","0","0","0","0","0.00034","18.71002","18.76792","19.06907","19.43091","19.71527","","","","","",
"Eswatini","SWZ","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","23.25588","23.71919","23.56822","22.29325","22.69579","20.68479","19.91513","19.22106","18.76435","18.23515","","17.14267","18.47252","18.70712","18.83204","17.60378","18.16318","17.50082","17.72608","17.42326","16.70598","16.6653","16.5378","18.21783","17.80635","17.86387","18.5869","","","","","","","","","","","","","28.23257","26.43212","26.06006","26.08803","27.51579","26.20468","26.20425","25.0845","25.26698","","","","","",
"Sint Maarten (Dutch part)","SXM","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.35982","","13.16372","","","","","","","","",
"Seychelles","SYC","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","","","","15.31459","","","","","","","","","","","","","","12.25766","10.39787","10.01231","10.33142","","8.99603","7.9216","7.94903","8.03087","7.12918","7.00651","6.12198","6.58427","","","","","","","","4.05689","4.05437","4.06468","3.53547","3.27289","3.51142","","","","",
